pid,cid,time,indexFinger.X,indexFinger.Y,indexFinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperArm.X,upperArm.Y,upperArm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexFingerO.X,indexFingerO.Y,indexFingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperArmO.X,upperArmO.Y,upperArmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
1,54,1.777800,-0.072786,1.065072,0.308609,-0.022562,0.995246,0.234717,0.033070,0.956548,0.173709,0.078257,0.896707,0.077198,0.052512,0.791046,-0.004724,-0.005626,0.935268,-0.015565,-0.063044,0.775311,-0.094888,-0.562981,-0.772486,-0.210003,0.694706,-0.603140,-0.200614,-0.173354,-0.299118,-0.066607,-0.191251,-0.198364,-0.085457,0.100204,-0.014901,-0.061394,0.000620,0.173249,0.000042,-0.072667,-0.670923,-0.089570
1,55,1.610200,0.132348,1.039926,0.306776,0.135629,0.980562,0.208031,0.148787,0.946511,0.125287,0.132509,0.890723,0.017909,0.058395,0.787577,-0.042027,-0.000364,0.930006,-0.030295,-0.087239,0.770634,-0.086739,-0.539736,-0.696508,-0.059750,0.622957,-0.635448,-0.435567,-0.162917,-0.004410,0.008133,-0.196833,0.096900,-0.025397,0.080029,-0.200153,-0.058737,-0.014851,-0.061814,0.010388,-0.091680,-0.530620,-0.058802
1,56,1.896000,0.040576,0.795860,0.369087,0.061394,0.777557,0.259426,0.107442,0.781819,0.186595,0.125224,0.794408,0.067763,0.064720,0.775943,-0.032319,-0.003745,0.918698,-0.019709,-0.073047,0.775211,-0.097117,-0.513734,-0.663871,-0.315098,0.590612,-0.531173,-0.485572,0.134232,-0.165345,-0.186666,0.100445,0.010975,-0.225145,0.012638,-0.070174,-0.036422,-0.117746,0.060945,-0.000655,-0.081520,-0.574166,-0.093976
1,57,1.498900,-0.077811,0.949683,0.335926,-0.031710,0.902725,0.242687,0.027789,0.884343,0.180270,0.070499,0.855849,0.070848,0.037334,0.786020,-0.025646,-0.036012,0.929905,-0.028171,-0.090264,0.769983,-0.099700,-0.531041,-0.733992,-0.307987,0.685826,-0.561671,-0.304345,-0.027114,-0.296207,-0.110424,-0.046381,-0.131039,-0.129472,0.067405,-0.046466,-0.077818,-0.027152,0.130119,-0.026671,-0.073313,-0.616811,-0.066354
1,58,1.621400,0.173998,0.803243,0.341078,0.164037,0.786644,0.228705,0.181410,0.788117,0.144297,0.158755,0.798289,0.026112,0.066516,0.776326,-0.050530,0.003076,0.917153,-0.018486,-0.083741,0.773820,-0.078084,-0.582827,-0.566158,-0.293275,0.496214,-0.605276,-0.538241,0.088007,0.000414,-0.228166,0.054614,0.168921,-0.230721,0.010890,-0.214266,-0.038738,-0.126974,-0.081819,0.003701,-0.083384,-0.468209,-0.080793
1,59,1.476900,0.170764,0.801711,0.356365,0.155413,0.795605,0.243717,0.173082,0.801342,0.158732,0.153772,0.809327,0.039501,0.062768,0.778256,-0.042705,-0.003428,0.919766,-0.022107,-0.084124,0.772094,-0.090074,-0.570582,-0.542042,-0.306774,0.482049,-0.575018,-0.584253,0.098357,-0.004802,-0.173571,0.046457,0.149508,-0.175708,0.037447,-0.185231,-0.034511,-0.103450,-0.043131,0.005134,-0.078293,-0.534149,-0.072682
1,60,1.410300,-0.164901,0.745914,0.301262,-0.088862,0.746490,0.216237,-0.011152,0.738593,0.177854,0.056347,0.761064,0.089436,0.039080,0.779565,-0.011800,-0.040167,0.917816,-0.019236,-0.076344,0.773869,-0.107936,-0.421673,-0.592059,-0.638117,0.563275,-0.417770,-0.304411,0.233310,-0.416816,-0.319060,0.272852,-0.148705,-0.177545,-0.036441,0.310318,-0.107969,-0.118418,0.237457,-0.042163,-0.042422,-0.666723,-0.093078
1,61,1.499800,0.238890,0.733592,0.312840,0.207117,0.735458,0.204489,0.213977,0.745988,0.118679,0.179605,0.773337,0.006118,0.082483,0.772972,-0.062134,0.019821,0.917026,-0.021634,-0.070093,0.775172,-0.075409,-0.614606,-0.471134,-0.299572,0.402052,-0.590745,-0.626760,0.130066,0.080256,-0.294423,0.107469,0.222374,-0.276072,-0.012834,-0.196947,-0.036510,-0.130952,-0.122454,0.001641,-0.071129,-0.424292,-0.087813
1,62,3.665100,0.048160,1.069298,0.285577,0.068084,0.990264,0.206165,0.105997,0.950273,0.137120,0.117287,0.890953,0.031506,0.061764,0.789814,-0.043524,-0.001476,0.936548,-0.049643,-0.072237,0.768596,-0.110380,-0.664942,-0.692488,-0.174536,0.674261,-0.665790,-0.261055,-0.183035,-0.167179,-0.086046,-0.191408,-0.037792,-0.112689,0.089917,-0.088970,-0.071710,0.033022,0.034806,0.002171,-0.075064,-0.604286,-0.050731
1,63,1.953800,-0.141830,1.105822,0.254969,-0.085634,1.022931,0.199100,-0.020433,0.977278,0.158602,0.035399,0.907822,0.077198,0.018886,0.793973,-0.001759,-0.042497,0.939217,-0.035670,-0.080781,0.767208,-0.112506,0.591849,0.729206,0.342394,-0.718907,0.609266,0.055285,-0.222187,-0.399623,-0.089102,-0.220273,-0.248640,-0.095348,0.125800,0.078670,-0.073458,0.051454,0.254167,-0.001997,-0.068356,-0.743438,-0.058033
1,64,1.467100,0.218257,0.736480,0.309078,0.190164,0.732007,0.199674,0.194061,0.741783,0.114689,0.156474,0.771288,0.005078,0.065282,0.771444,-0.060087,0.003665,0.910810,-0.019654,-0.093508,0.775468,-0.076308,0.705606,0.408650,0.356323,-0.360821,0.665855,0.538800,0.126417,0.083208,-0.321582,0.126498,0.225410,-0.236157,0.061089,-0.073345,-0.066611,-0.163943,-0.145248,0.019647,-0.079548,-0.439158,-0.086846
1,65,1.420900,0.125152,0.948583,0.326361,0.126719,0.901946,0.222253,0.150310,0.880841,0.140116,0.136200,0.851871,0.024153,0.052031,0.784113,-0.053557,-0.012439,0.928633,-0.040717,-0.093614,0.772329,-0.103412,-0.677150,-0.581554,-0.302805,-0.551121,0.669763,0.397049,-0.060157,-0.075784,-0.150762,-0.078978,0.110610,-0.137778,0.064390,-0.169339,-0.048283,-0.045248,-0.044226,-0.002718,-0.078144,-0.553289,-0.059389
1,66,1.332600,0.234711,0.741322,0.317177,0.208027,0.742774,0.207533,0.214234,0.754222,0.122798,0.180345,0.780343,0.010428,0.079669,0.776378,-0.053508,0.016567,0.915220,-0.020539,-0.074034,0.774608,-0.078563,0.704640,0.389837,0.378000,-0.343832,0.658849,0.540745,0.134983,0.067546,-0.307756,0.092677,0.233766,-0.263351,0.032103,-0.234729,-0.013881,-0.136646,-0.116511,0.003408,-0.085617,-0.471691,-0.074792
1,67,1.721400,0.023624,0.706598,0.370914,0.045025,0.715355,0.260049,0.091251,0.733638,0.190198,0.112162,0.770634,0.077633,0.063865,0.776136,-0.017471,-0.014132,0.913718,-0.002202,-0.077858,0.773751,-0.082375,0.531965,0.556256,0.474161,-0.542017,0.477341,0.529971,0.236102,-0.150167,-0.215336,0.209628,-0.002494,-0.159799,0.016985,0.173321,-0.079641,-0.159519,0.068140,-0.016854,-0.054340,-0.562743,-0.091141
1,68,2.200100,0.180400,0.935482,0.313222,0.173113,0.888947,0.209526,0.194308,0.868547,0.126750,0.172427,0.842751,0.011535,0.082282,0.781793,-0.055587,0.015607,0.926418,-0.034203,-0.068514,0.772471,-0.087657,0.647900,0.617895,0.221178,-0.594765,0.618961,0.481749,-0.060628,-0.034001,-0.142567,-0.075377,0.149065,-0.175540,0.072519,-0.219532,-0.034804,-0.058534,-0.071403,-0.002927,-0.085248,-0.495396,-0.067113
1,69,1.677700,-0.137511,1.094589,0.232241,-0.080582,1.005468,0.187755,-0.014207,0.961241,0.151301,0.038981,0.896980,0.067135,0.032113,0.803625,-0.006783,-0.038397,0.939762,-0.043848,-0.081199,0.766242,-0.120321,0.381044,0.658532,-0.401499,-0.700057,0.644928,0.042725,-0.204504,-0.412905,-0.102771,-0.197707,-0.234420,-0.012020,-0.348733,-0.280680,0.213695,0.059189,0.240628,0.006961,-0.064762,-0.742977,-0.050284
1,70,2.310500,-0.086958,0.826829,0.298373,-0.027559,0.780890,0.213368,0.041979,0.748702,0.172073,0.092206,0.750493,0.080711,0.055339,0.774450,-0.009921,-0.023240,0.915933,-0.018591,-0.071605,0.775424,-0.105269,0.226358,0.765347,-0.210784,-0.619638,0.565849,0.285100,0.088924,-0.408622,-0.380705,0.252458,-0.059271,-0.283481,-0.154562,-0.256299,0.036168,-0.134079,0.192254,-0.037560,-0.069448,-0.657762,-0.097199
1,71,1.833200,0.014749,0.852210,0.314545,0.041133,0.809264,0.213604,0.094007,0.779192,0.149873,0.111696,0.774613,0.041909,0.046936,0.775698,-0.043656,-0.028813,0.917583,-0.031503,-0.099618,0.773424,-0.102813,0.163759,0.652329,-0.265984,-0.575638,0.615058,0.418399,0.013344,-0.259350,-0.345132,0.130993,0.056645,-0.295080,-0.122941,-0.105612,0.055956,-0.125316,0.042481,-0.009581,-0.075259,-0.557097,-0.081235
1,72,1.545300,0.215986,0.750892,0.302042,0.193976,0.740077,0.191446,0.214114,0.731486,0.107198,0.185582,0.751841,0.002124,0.079670,0.773986,-0.042395,0.015998,0.913153,-0.006635,-0.077144,0.771630,-0.065110,0.014568,0.534360,-0.168805,-0.410829,0.601032,0.630500,0.057871,-0.009526,-0.364943,0.136105,0.310600,-0.345824,-0.083253,0.182482,0.032320,-0.147060,-0.141257,0.013766,-0.075105,-0.469206,-0.069621
1,73,1.610500,0.181931,0.804628,0.357285,0.169457,0.781919,0.248638,0.192507,0.779571,0.165145,0.173739,0.790365,0.047927,0.080232,0.775886,-0.032558,0.013226,0.920380,-0.016519,-0.067933,0.772673,-0.082716,0.085357,0.551486,-0.216343,-0.482425,0.598198,0.583346,0.081360,-0.019376,-0.265283,0.064797,0.163309,-0.256925,-0.074295,0.117443,0.031253,-0.099423,-0.035834,0.004335,-0.071446,-0.552352,-0.073982
1,74,1.753800,-0.078540,0.845271,0.358715,-0.026834,0.811879,0.263812,0.033394,0.812338,0.201896,0.077282,0.813220,0.088851,0.044688,0.779358,-0.023597,-0.023399,0.924931,-0.036322,-0.072237,0.774138,-0.123778,0.146659,0.767442,-0.268644,-0.727820,0.487409,0.399836,0.095427,-0.258207,-0.114592,0.069543,-0.130682,-0.175232,-0.081313,-0.095686,0.041524,-0.076139,0.179966,-0.022727,-0.067221,-0.695235,-0.086706
1,75,1.421800,0.216176,0.933493,0.314546,0.198635,0.885756,0.212331,0.198079,0.872881,0.126525,0.156500,0.849678,0.014387,0.061001,0.782883,-0.049184,-0.000776,0.926543,-0.026076,-0.093333,0.772068,-0.073334,0.186733,0.571428,-0.253594,-0.556939,0.612731,0.556511,-0.040478,0.094322,-0.067200,-0.082081,0.195256,-0.112390,-0.082304,0.205979,0.060096,-0.056090,-0.139406,0.002314,-0.075082,-0.488297,-0.059951
1,76,1.777900,0.237693,0.942066,0.312936,0.218182,0.894092,0.211759,0.214125,0.882290,0.125561,0.172362,0.857640,0.013773,0.079384,0.788879,-0.050279,0.017537,0.929292,-0.032091,-0.075154,0.776896,-0.078541,0.254163,0.592792,-0.207163,-0.562579,0.605111,0.558783,-0.031571,0.111315,-0.041626,-0.083024,0.193965,-0.077856,-0.073103,0.223190,0.053472,-0.037068,-0.137609,-0.007616,-0.059515,-0.515239,-0.055251
1,77,1.888100,0.139904,0.837380,0.375006,0.138112,0.812514,0.264114,0.158611,0.811021,0.179538,0.142397,0.811831,0.059401,0.059719,0.780625,-0.026770,-0.007751,0.921169,-0.009690,-0.089928,0.773271,-0.069444,0.283478,0.682798,-0.020682,-0.565645,0.563840,0.558814,0.062579,-0.011042,-0.183591,0.020554,0.111980,-0.211776,-0.048535,0.125776,0.053614,-0.100235,-0.040479,-0.003013,-0.088526,-0.529950,-0.068453
1,78,1.610600,0.043633,1.108050,0.235181,0.066417,1.015154,0.174479,0.111611,0.967028,0.116264,0.122807,0.896975,0.020520,0.062702,0.792468,-0.044488,-0.002924,0.943611,-0.051440,-0.079544,0.773024,-0.101077,0.528718,0.707368,-0.216241,-0.697212,0.674885,0.236737,-0.257047,-0.199461,-0.052528,-0.227043,-0.011767,-0.091058,-0.102226,0.120880,0.070042,0.078276,0.034309,0.003471,-0.083577,-0.598043,-0.056932
1,79,1.821700,-0.189362,0.732904,0.324755,-0.120959,0.727276,0.236938,-0.044264,0.730833,0.196427,0.028988,0.758530,0.106586,0.026535,0.775424,0.004216,-0.043738,0.919347,-0.028207,-0.071209,0.778312,-0.121134,0.341553,0.785692,0.352034,-0.616655,0.407930,0.365575,0.261307,-0.381868,-0.266917,0.260025,-0.207160,-0.229144,-0.134642,-0.442900,0.017646,-0.102268,0.311803,-0.066430,-0.081244,-0.751345,-0.103889
1,80,1.632300,-0.171946,0.939398,0.298732,-0.098457,0.895472,0.225048,-0.024308,0.877110,0.181713,0.039145,0.850716,0.084498,0.021608,0.788126,-0.020393,-0.055610,0.928019,-0.042649,-0.089168,0.769397,-0.122439,0.420758,0.836095,0.232457,-0.720200,0.486158,0.211681,-0.016200,-0.416567,-0.117473,-0.011287,-0.201975,-0.123810,-0.098935,-0.115038,0.071181,-0.040936,0.263367,-0.045949,-0.070116,-0.714840,-0.060580
1,81,1.921000,0.031457,1.109667,0.254680,0.059753,1.019153,0.191659,0.101654,0.972842,0.130814,0.111380,0.900977,0.035026,0.049393,0.791083,-0.026526,-0.014529,0.941849,-0.040137,-0.088115,0.767810,-0.088527,0.568733,0.749621,-0.093772,-0.713180,0.664066,0.206661,-0.257707,-0.175997,-0.022624,-0.241422,0.010391,-0.058642,-0.128613,0.090011,0.074409,0.095503,0.008216,-0.003795,-0.058776,-0.580118,-0.051948
1,82,2.609000,0.040869,1.045328,0.308386,0.067234,0.969487,0.226304,0.105169,0.939274,0.154545,0.118151,0.885681,0.046079,0.060404,0.787483,-0.030400,-0.006140,0.934440,-0.039103,-0.076639,0.768435,-0.097489,0.477982,0.725209,-0.072822,-0.739321,0.605638,0.281408,-0.156838,-0.135276,0.001069,-0.176365,-0.014015,-0.056875,-0.126705,0.076694,0.060078,0.019580,0.049845,-0.006216,-0.088208,-0.612479,-0.052774
1,83,2.010500,0.044166,1.066516,0.291289,0.068510,0.979620,0.223281,0.104492,0.947036,0.152011,0.116021,0.890138,0.044810,0.063375,0.789829,-0.030827,-0.002177,0.936445,-0.039191,-0.073186,0.768857,-0.095764,0.372600,0.604201,-0.393406,-0.742519,0.600020,0.296528,-0.168592,-0.115167,0.001711,-0.191017,-0.038760,-0.077361,-0.113283,0.082144,0.067152,0.036532,0.043455,-0.005340,-0.087003,-0.612787,-0.047395
1,84,1.910700,0.017384,0.791915,0.372274,0.044359,0.770375,0.265207,0.085136,0.779068,0.191467,0.100398,0.794473,0.072010,0.043242,0.777016,-0.031586,-0.025598,0.914868,-0.026830,-0.094821,0.772013,-0.099788,0.227302,0.716518,-0.033875,-0.658162,0.507279,0.447459,0.149366,-0.123107,-0.167109,0.097646,0.000716,-0.223404,-0.068801,-0.019359,0.043282,-0.124688,0.050914,-0.013214,-0.110739,-0.602383,-0.067639
1,85,1.909600,-0.050686,1.044990,0.297254,-0.001438,0.969584,0.229218,0.050569,0.938304,0.167843,0.087605,0.886092,0.064287,0.050348,0.789636,-0.022296,-0.013490,0.934961,-0.050838,-0.064504,0.764909,-0.122600,0.432991,0.755666,-0.160191,-0.764466,0.586810,0.161290,-0.143537,-0.248887,-0.050276,-0.164633,-0.135655,-0.092193,-0.142424,-0.054067,0.051238,0.034776,0.162686,-0.007546,-0.090849,-0.710066,-0.038724
1,86,2.142500,0.042082,0.951450,0.311153,0.077224,0.895797,0.218066,0.119996,0.876075,0.146837,0.129477,0.848529,0.030173,0.063260,0.787783,-0.056947,-0.003499,0.926375,-0.050631,-0.080100,0.773949,-0.108556,0.317437,0.730214,-0.135020,-0.747022,0.553497,0.314491,-0.049936,-0.154094,-0.115515,-0.062740,0.019039,-0.184045,-0.082407,0.117382,0.056560,-0.071574,0.008188,-0.011838,-0.102204,-0.575477,-0.052266
1,87,2.066100,-0.070223,1.048563,0.299916,-0.024572,0.970494,0.229298,0.033781,0.936436,0.176363,0.070407,0.884065,0.075169,0.030670,0.792368,-0.013844,-0.032624,0.937137,-0.040370,-0.085982,0.766413,-0.112285,0.418837,0.752565,-0.157005,-0.765879,0.598998,0.166501,-0.160349,-0.290349,-0.071206,-0.140591,-0.116281,-0.110202,-0.123246,-0.030916,0.062167,0.033646,0.157638,0.008915,-0.067272,-0.710344,-0.041787
1,88,1.632100,-0.176013,0.940355,0.310303,-0.101500,0.892535,0.238333,-0.029366,0.877976,0.194399,0.036271,0.853532,0.096343,0.023965,0.786850,-0.010424,-0.044804,0.928177,-0.040687,-0.076387,0.767311,-0.124592,0.312681,0.856270,-0.006111,-0.785776,0.482890,0.159060,-0.017374,-0.390163,-0.075114,-0.019887,-0.224461,-0.124428,-0.112953,-0.140098,0.059226,-0.032167,0.265620,-0.030188,-0.072581,-0.752739,-0.055783
1,89,1.600600,0.012131,0.721803,0.341900,0.046623,0.717757,0.233441,0.092700,0.732056,0.166440,0.110541,0.765844,0.052592,0.048689,0.774562,-0.032897,-0.027426,0.909207,-0.020163,-0.097039,0.774433,-0.098200,0.219956,0.721938,0.165291,-0.622201,0.499522,0.421844,0.217080,-0.142735,-0.209549,0.186255,0.052011,-0.222009,-0.085805,-0.098310,0.045154,-0.182132,0.043056,-0.016101,-0.088137,-0.592483,-0.073706
1,90,1.711500,0.116658,1.040362,0.292955,0.126988,0.963787,0.209201,0.149477,0.931551,0.133384,0.132320,0.880738,0.025580,0.054255,0.788961,-0.036510,-0.013476,0.933853,-0.026901,-0.094220,0.765340,-0.076462,0.397283,0.635216,-0.223044,-0.709052,0.619588,0.334493,-0.157313,-0.034860,-0.035468,-0.164948,0.121153,-0.080118,-0.098078,0.168175,0.082063,0.010870,-0.086500,-0.002834,-0.067840,-0.539880,-0.029237
1,91,1.543200,0.161687,0.843043,0.358146,0.161694,0.817247,0.247107,0.179327,0.822756,0.164065,0.165244,0.822572,0.042839,0.084476,0.778962,-0.041751,0.017307,0.918907,-0.022658,-0.062799,0.771195,-0.091222,0.209703,0.649767,-0.081688,-0.651816,0.511243,0.529781,0.079565,0.006401,-0.061589,0.012819,0.100656,-0.129953,-0.072239,0.153140,0.036469,-0.111291,-0.035145,-0.002240,-0.082084,-0.561100,-0.061962
1,92,1.256500,0.030376,0.710860,0.362365,0.060566,0.720084,0.252644,0.104342,0.740113,0.183732,0.123935,0.773732,0.069077,0.064399,0.776690,-0.028065,-0.008511,0.909023,-0.016971,-0.074390,0.772511,-0.101653,0.195638,0.711338,0.208583,-0.598569,0.468240,0.478177,0.229880,-0.138660,-0.166146,0.175376,0.028246,-0.196637,-0.051247,-0.065309,0.043900,-0.183142,0.056506,-0.021756,-0.080194,-0.613830,-0.074929
1,93,1.621700,0.028851,0.931044,0.348889,0.059540,0.877762,0.253271,0.099732,0.866424,0.179798,0.114207,0.844962,0.062007,0.053584,0.784211,-0.033987,-0.014006,0.929093,-0.036421,-0.080320,0.767918,-0.109757,0.385148,0.739043,-0.021939,-0.708213,0.577128,0.328295,-0.000867,-0.153151,-0.136783,-0.038544,-0.000725,-0.150170,-0.089622,0.026546,0.055876,-0.032486,0.048256,-0.004871,-0.068666,-0.633501,-0.051157
1,94,1.542800,0.011291,1.107908,0.262335,0.041596,1.013907,0.206117,0.080697,0.970826,0.143845,0.090350,0.902783,0.045028,0.033475,0.792816,-0.018384,-0.034600,0.944090,-0.026094,-0.104427,0.766678,-0.081123,0.516415,0.698315,-0.224363,-0.751301,0.638071,0.163717,-0.238175,-0.150982,-0.016172,-0.227038,-0.004659,-0.058290,-0.121138,0.096245,0.081356,0.097767,0.027809,-0.007529,-0.060621,-0.608084,-0.044278
1,95,1.299000,0.151367,0.947190,0.303801,0.152358,0.890773,0.203571,0.173229,0.871412,0.123907,0.149726,0.844842,0.009496,0.054869,0.782655,-0.056500,-0.010984,0.926631,-0.035404,-0.096877,0.769135,-0.090838,0.404140,0.651749,-0.032827,-0.643803,0.633042,0.401301,-0.061022,-0.029170,-0.111562,-0.080222,0.173864,-0.158735,-0.088610,0.213795,0.048029,-0.049205,-0.093851,-0.005736,-0.079561,-0.517011,-0.051439
1,96,1.879300,0.149352,1.055692,0.264875,0.155003,0.977232,0.181038,0.177816,0.935768,0.108817,0.154463,0.879022,0.007226,0.065874,0.788121,-0.043348,0.003221,0.930227,-0.024479,-0.083903,0.765494,-0.076128,0.480646,0.658572,-0.100618,-0.678147,0.664198,0.306078,-0.202622,-0.051244,-0.077578,-0.187656,0.168608,-0.108169,-0.105901,0.210293,0.066353,-0.004176,-0.106306,0.008694,-0.071471,-0.515831,-0.034715
1,97,1.299300,0.035049,0.935689,0.335096,0.069007,0.883760,0.238257,0.113159,0.871519,0.167573,0.131188,0.848898,0.049364,0.070918,0.784147,-0.046714,0.005546,0.928140,-0.042975,-0.064179,0.770246,-0.117467,0.375216,0.757156,0.010819,-0.722055,0.573127,0.317204,-0.013586,-0.171746,-0.071098,-0.045373,-0.010653,-0.121454,-0.086892,0.045360,0.051025,-0.038178,0.043461,-0.003037,-0.082417,-0.621806,-0.059617
1,98,1.822800,-0.178739,0.750929,0.282695,-0.104580,0.740257,0.196014,-0.026437,0.724037,0.163938,0.041725,0.742166,0.081230,0.019525,0.774072,-0.013775,-0.063842,0.906565,-0.032546,-0.092014,0.775622,-0.129008,0.289921,0.790354,0.361543,-0.655477,0.444010,0.259381,0.199197,-0.444585,-0.326765,0.306613,-0.111716,-0.241816,-0.118771,-0.343900,0.030259,-0.196095,0.280150,-0.064781,-0.065096,-0.723471,-0.094574
1,99,1.886800,0.036401,0.936702,0.334166,0.067314,0.880847,0.239455,0.109213,0.860891,0.166723,0.120579,0.837395,0.049679,0.069882,0.783950,-0.036143,-0.003817,0.920960,-0.036999,-0.076687,0.770076,-0.100009,0.120009,0.600906,-0.366833,-0.677441,0.618207,0.317469,-0.032469,-0.164152,-0.140454,-0.030465,-0.017513,-0.107835,-0.296268,-0.110916,0.119863,-0.086639,0.031042,-0.009594,-0.094338,-0.581850,-0.054734
1,100,2.276500,0.035378,1.058129,0.270707,0.061493,0.974704,0.194421,0.110979,0.930951,0.138565,0.124076,0.873432,0.037814,0.060996,0.789088,-0.034512,-0.008655,0.934187,-0.032082,-0.083269,0.768457,-0.085974,0.245727,0.573088,-0.390951,-0.691349,0.678843,0.218245,-0.200437,-0.241565,-0.119156,-0.152071,0.001581,-0.135154,-0.113263,0.114536,0.071064,0.017392,0.015767,-0.007060,-0.088616,-0.580861,-0.041703
1,101,1.898700,0.115526,0.946558,0.336443,0.116858,0.888010,0.236532,0.139113,0.870893,0.156516,0.124251,0.844803,0.038755,0.041115,0.783312,-0.038413,-0.023684,0.927338,-0.032224,-0.106938,0.768641,-0.087022,0.107126,0.537345,-0.324777,-0.629802,0.644412,0.415681,-0.041570,-0.032084,-0.120833,-0.079095,0.102147,-0.163952,-0.123667,0.138624,0.047691,-0.032817,-0.064060,-0.009171,-0.103485,-0.560409,-0.038464
1,102,1.443600,-0.090267,0.946401,0.338969,-0.023836,0.899310,0.257038,0.042284,0.876999,0.204112,0.092008,0.846824,0.099957,0.060654,0.784549,-0.008397,-0.002929,0.930739,-0.031239,-0.048395,0.770133,-0.119211,0.182267,0.798053,-0.177830,-0.687465,0.549987,0.204884,-0.031083,-0.354239,-0.137970,-0.035988,-0.148187,-0.164059,-0.105648,-0.122275,0.039301,-0.010432,0.180181,-0.029628,-0.089106,-0.737896,-0.068784
1,103,1.877000,0.089324,1.047841,0.310997,0.095535,0.970054,0.224456,0.118342,0.934871,0.149479,0.100879,0.882278,0.042970,0.016846,0.791637,-0.020434,-0.045078,0.938507,-0.028987,-0.127736,0.767531,-0.082636,0.188418,0.530946,-0.368063,-0.645903,0.682040,0.334695,-0.166662,-0.050855,-0.062273,-0.177549,0.126886,-0.086303,-0.109723,0.112990,0.059269,0.050750,-0.063340,-0.001125,-0.079426,-0.611667,-0.031330
1,104,1.876900,0.225383,0.936565,0.302017,0.205821,0.887389,0.199192,0.214892,0.864770,0.115861,0.176511,0.839070,0.005864,0.072128,0.783750,-0.052131,0.013784,0.927963,-0.038545,-0.081376,0.766169,-0.084806,0.204216,0.538603,-0.161560,-0.527063,0.690600,0.463209,-0.073237,0.024089,-0.169520,-0.086406,0.233512,-0.179521,-0.100851,0.205795,0.054324,-0.011114,-0.184456,0.003562,-0.091734,-0.518774,-0.024853
1,105,1.765900,-0.072445,0.952010,0.380207,-0.023636,0.902780,0.286713,0.028393,0.888505,0.218696,0.069653,0.861443,0.107353,0.044812,0.788881,0.002423,-0.014232,0.931922,-0.028327,-0.064065,0.767284,-0.106877,0.215974,0.772348,-0.129368,-0.708852,0.571899,0.280615,-0.019593,-0.239396,-0.067888,-0.061796,-0.164703,-0.109247,-0.119276,-0.119350,0.055697,-0.001741,0.167513,-0.008468,-0.087093,-0.734949,-0.049375
1,106,2.143300,-0.149494,1.109287,0.238125,-0.088605,1.020380,0.198532,-0.025267,0.976447,0.159040,0.029877,0.907072,0.076741,0.010159,0.798484,-0.002688,-0.046139,0.944008,-0.074576,-0.086873,0.762910,-0.120641,0.462211,0.784931,-0.185510,-0.739308,0.604873,-0.020324,-0.226107,-0.383917,-0.073974,-0.224720,-0.232897,-0.095391,-0.173427,-0.135524,0.057882,0.174482,0.314073,-0.008503,-0.109585,-0.777442,-0.027908
1,107,1.532200,-0.124442,1.076352,0.301821,-0.067058,1.000149,0.234354,-0.013624,0.962603,0.176517,0.030178,0.901730,0.080804,0.008061,0.793669,-0.001353,-0.057960,0.942586,-0.038870,-0.097615,0.763738,-0.112224,0.350062,0.791159,-0.151138,-0.738409,0.608920,0.107189,-0.181132,-0.283233,-0.048321,-0.202822,-0.190121,-0.068118,-0.139165,-0.090264,0.075246,0.092097,0.204507,-0.015336,-0.058344,-0.757853,-0.031347
1,108,1.599200,0.120137,0.952256,0.341945,0.119177,0.898004,0.239748,0.134034,0.879941,0.157043,0.116658,0.853152,0.039702,0.037821,0.786045,-0.040542,-0.023729,0.932271,-0.042909,-0.107191,0.769380,-0.101535,0.306536,0.629209,-0.086109,-0.600231,0.666322,0.396389,-0.046376,-0.009621,-0.129316,-0.092552,0.081337,-0.156388,-0.101766,0.124243,0.044958,-0.017477,-0.059122,0.001634,-0.085832,-0.612820,-0.035061
